detail_url,price,square_feet,beds,bathrooms,zipcode,year_built,days_on_market,k_6_rating,7_9_rating,10_12_rating
https://www.zillow.com/homedetails/572-E-Lintel-Rd-525-Eagle-Mountain-UT-84005/350106636_zpid/,522990.0,3712.0,5.0,4.0,84005,2024.0,172.0,6,6,6
https://www.zillow.com/homedetails/9776-N-Aaron-Ave-223-Eagle-Mountain-UT-84005/440787111_zpid/,430000.0,2104.0,3.0,3.0,84005,2022.0,44.0,6,6,6
https://www.zillow.com/homedetails/5413-N-Cliffrose-Dr-635-Eagle-Mountain-UT-84005/351959471_zpid/,679990.0,3957.0,4.0,3.0,84005,,146.0,3,6,6
https://www.zillow.com/homedetails/2973-E-Serdar-Ln-C19-Eagle-Mountain-UT-84005/375267038_zpid/,626813.0,3594.0,5.0,3.0,84005,2024.0,117.0,6,6,6
https://www.zillow.com/homedetails/757-E-Windsong-Way-510-Eagle-Mountain-UT-84005/441788314_zpid/,659990.0,4127.0,5.0,3.0,84005,,20.0,3,6,6
https://www.zillow.com/community/brylee-farms/2053357801_zpid/,504990.0,2562.0,5.0,4.0,84005,,66.0,3,6,6
https://www.zillow.com/homedetails/4957-N-Sage-Park-Dr-Eagle-Mountain-UT-84005/309712489_zpid/,640000.0,3124.0,3.0,2.0,84005,2020.0,54.0,3,6,6
https://www.zillow.com/homedetails/1434-E-Erickson-Knoll-Ln-Eagle-Mountain-UT-84005/439921213_zpid/,789000.0,4277.0,6.0,3.0,84005,2022.0,62.0,6,6,6
https://www.zillow.com/homedetails/8246-N-Cedar-Springs-Rd-APT-2-Eagle-Mountain-UT-84005/68835311_zpid/,299900.0,1218.0,3.0,2.0,84005,2005.0,11.0,6,6,6
https://www.zillow.com/homedetails/3243-N-Black-Bear-Ave-E-A260-Eagle-Mountain-UT-84005/442153477_zpid/,563900.0,3497.0,4.0,3.0,84005,2024.0,5.0,6,3,-1
https://www.zillow.com/community/ranches/351673936_zpid/,629000.0,3328.0,6.0,4.0,84005,2024.0,6.0,6,6,6
https://www.zillow.com/homedetails/7103-N-Spring-Hill-Ln-Eagle-Mountain-UT-84005/2062986458_zpid/,500000.0,2793.0,3.0,3.0,84005,2021.0,69.0,6,6,6
https://www.zillow.com/homedetails/4842-N-Goosefoot-Dr-Eagle-Mountain-UT-84005/306584921_zpid/,640000.0,3341.0,5.0,3.0,84005,2018.0,65.0,3,6,6
https://www.zillow.com/homedetails/2769-E-Skye-Loop-410-Eagle-Mountain-UT-84005/441128406_zpid/,379000.0,1530.0,3.0,3.0,84005,2024.0,62.0,6,6,6
https://www.zillow.com/homedetails/7608-N-Pasture-View-Rd-Eagle-Mountain-UT-84005/402165432_zpid/,614900.0,3140.0,4.0,4.0,84005,2021.0,116.0,6,6,6
https://www.zillow.com/homedetails/3788-N-Dateman-Dr-556-Eagle-Mountain-UT-84005/442109389_zpid/,554000.0,3233.0,3.0,2.0,84005,2024.0,9.0,3,6,-1
https://www.zillow.com/homedetails/4608-E-Fall-Crop-Dr-3423-Eagle-Mountain-UT-84005/442082524_zpid/,537459.0,3400.0,4.0,3.0,84005,2024.0,9.0,6,3,-1
https://www.zillow.com/homedetails/1734-E-Duckwater-Peak-Eagle-Mountain-UT-84005/435917961_zpid/,461900.0,2217.0,3.0,2.0,84005,2024.0,81.0,6,6,6
https://www.zillow.com/homedetails/5335-N-Solo-St-Eagle-Mountain-UT-84005/440225350_zpid/,530000.0,2738.0,4.0,3.0,84005,2022.0,17.0,3,6,6
https://www.zillow.com/community/parkway-fields/345973077_zpid/,454990.0,2726.0,3.0,3.0,84005,,5.0,3,6,6
https://www.zillow.com/homedetails/9578-N-Belle-St-Eagle-Mountain-UT-84005/2057963466_zpid/,1325000.0,5591.0,4.0,3.0,84005,2019.0,52.0,6,6,6
https://www.zillow.com/homedetails/586-E-Andiron-Ln-516-Eagle-Mountain-UT-84005/439602745_zpid/,489990.0,2976.0,3.0,3.0,84005,2024.0,69.0,3,6,6
https://www.zillow.com/homedetails/3487-N-Delta-St-Eagle-Mountain-UT-84005/351222802_zpid/,519900.0,2421.0,3.0,3.0,84005,2022.0,24.0,3,6,6
https://www.zillow.com/homedetails/7016-N-Amber-Mead-Ave-Eagle-Mountain-UT-84005/439256934_zpid/,644900.0,3495.0,7.0,4.0,84005,2021.0,20.0,6,6,6
https://www.zillow.com/homedetails/3547-E-Golden-Eagle-Rd-S-Eagle-Mountain-UT-84005/439590818_zpid/,610000.0,2515.0,6.0,4.0,84005,2001.0,57.0,6,6,6
https://www.zillow.com/homedetails/4671-E-Silver-Moon-Dr-Eagle-Mountain-UT-84005/441740740_zpid/,559900.0,2900.0,5.0,3.0,84005,2022.0,24.0,6,6,6
https://www.zillow.com/homedetails/4575-E-Fall-Crop-Dr-3434-Eagle-Mountain-UT-84005/442234098_zpid/,517868.0,3159.0,4.0,3.0,84005,2024.0,4.0,6,3,-1
https://www.zillow.com/homedetails/4558-E-Fall-Crop-Dr-3428-Eagle-Mountain-UT-84005/442233343_zpid/,513120.0,2980.0,4.0,3.0,84005,2024.0,4.0,6,3,-1
https://www.zillow.com/homedetails/2398-E-Cinder-Ln-642-Eagle-Mountain-UT-84005/370660378_zpid/,470900.0,2200.0,3.0,2.0,84005,2024.0,119.0,3,6,6
https://www.zillow.com/homedetails/3652-E-Flint-Creek-Ln-Eagle-Mountain-UT-84005/190542981_zpid/,414900.0,2462.0,3.0,3.0,84005,2015.0,90.0,6,6,6
https://www.zillow.com/homedetails/5309-N-Cliffrose-Dr-629-Eagle-Mountain-UT-84005/352186307_zpid/,649990.0,3963.0,4.0,3.0,84005,2024.0,146.0,3,6,6
https://www.zillow.com/homedetails/188-E-Bruin-Dr-Eagle-Mountain-UT-84005/2054755090_zpid/,817000.0,4200.0,7.0,4.0,84005,2021.0,141.0,3,6,6
https://www.zillow.com/homedetails/4603-E-Fall-Crop-Dr-3437-Eagle-Mountain-UT-84005/442082606_zpid/,565307.0,3400.0,4.0,3.0,84005,2024.0,9.0,6,3,-1
https://www.zillow.com/homedetails/1908-E-Moho-Mtn-Eagle-Mountain-UT-84005/2053182009_zpid/,469900.0,2603.0,3.0,3.0,84005,2024.0,89.0,6,6,6
https://www.zillow.com/homedetails/8088-N-Ridge-Loop-W-H10-Eagle-Mountain-UT-84005/440912523_zpid/,294888.0,1218.0,3.0,2.0,84005,2001.0,40.0,6,6,6
https://www.zillow.com/homedetails/7683-N-Bristlecone-Rd-Eagle-Mountain-UT-84005/2067149955_zpid/,579900.0,3252.0,3.0,2.0,84005,2009.0,27.0,6,6,6
https://www.zillow.com/homedetails/8215-N-Clear-Rock-Rd-E-I-8-Eagle-Mountain-UT-84005/2071441927_zpid/,299900.0,1240.0,3.0,2.0,84005,2007.0,32.0,6,6,6
https://www.zillow.com/homedetails/2902-E-Serdar-Ln-C8-Eagle-Mountain-UT-84005/439934252_zpid/,663894.0,3811.0,4.0,3.0,84005,2024.0,61.0,6,6,6
https://www.zillow.com/homedetails/7427-N-Cottage-Ln-Eagle-Mountain-UT-84005/190544294_zpid/,414900.0,2119.0,3.0,3.0,84005,2017.0,54.0,7,6,6
https://www.zillow.com/homedetails/1293-E-Desert-Peak-Eagle-Mountain-UT-84005/440225035_zpid/,508900.0,2834.0,2.0,2.0,84005,2024.0,5.0,6,6,6
https://www.zillow.com/homedetails/4159-N-Shirley-Ln-Eagle-Mountain-UT-84005/190533635_zpid/,520000.0,2664.0,5.0,2.0,84005,2017.0,148.0,6,6,6
https://www.zillow.com/homedetails/4824-E-Breezy-Patch-Rd-Eagle-Mountain-UT-84005/2062670498_zpid/,429900.0,2460.0,4.0,3.0,84005,2021.0,95.0,6,6,6
https://www.zillow.com/homedetails/3670-N-Stallion-St-W-344-Eagle-Mountain-UT-84005/442013494_zpid/,429999.0,2227.0,3.0,3.0,84005,2024.0,11.0,3,6,-1
https://www.zillow.com/homedetails/6145-N-Boulter-Peak-Ln-Eagle-Mountain-UT-84005/439511975_zpid/,520000.0,2212.0,3.0,3.0,84005,2020.0,38.0,6,6,6
https://www.zillow.com/homedetails/5138-N-Damper-Dr-510-Eagle-Mountain-UT-84005/413888585_zpid/,519990.0,3371.0,4.0,3.0,84005,2024.0,90.0,6,6,6
https://www.zillow.com/homedetails/3608-N-Annabell-St-N-401-Eagle-Mountain-UT-84005/402559372_zpid/,486900.0,2924.0,4.0,3.0,84005,,135.0,3,6,6
https://www.zillow.com/homedetails/3351-E-Stillwater-Eagle-Mountain-UT-84005/349932274_zpid/,521900.0,2591.0,4.0,2.0,84005,2024.0,174.0,6,6,6
https://www.zillow.com/homedetails/5419-N-Sulley-Way-Eagle-Altonah-UT-84002/402473852_zpid/,591000.0,2976.0,6.0,4.0,84002,,99.0,3,6,6
https://www.zillow.com/homedetails/983-W-Hacklberry-141-Eagle-Mountain-UT-84005/442150890_zpid/,749900.0,4444.0,5.0,3.0,84005,2024.0,5.0,6,3,-1
https://www.zillow.com/homedetails/1571-E-Erickson-Knoll-Ln-Eagle-Mountain-UT-84005/306585444_zpid/,550000.0,2574.0,4.0,4.0,84005,2019.0,115.0,6,6,6
https://www.zillow.com/homedetails/5092-N-Damper-Dr-Eagle-Mountain-UT-84005/439443865_zpid/,504990.0,2562.0,5.0,4.0,84005,2024.0,71.0,3,6,6
https://www.zillow.com/homedetails/3108-Redfox-Dr-N-307-Eagle-Mountain-UT-84005/441170781_zpid/,527949.0,3012.0,3.0,2.0,84005,,43.0,6,6,6
https://www.zillow.com/community/silver-lake/345973070_zpid/,481990.0,2990.0,4.0,3.0,84005,2024.0,74.0,7,6,6
https://www.zillow.com/homedetails/3085-Squirrel-Ln-N-289-Eagle-Mountain-UT-84005/440878802_zpid/,474822.0,3008.0,4.0,3.0,84005,2024.0,37.0,6,6,6
https://www.zillow.com/community/silver-lake/345973071_zpid/,491990.0,2659.0,3.0,3.0,84005,,5.0,7,6,6
https://www.zillow.com/homedetails/6642-N-Bald-Eagle-Mountain-UT-84005/442148452_zpid/,558900.0,3327.0,3.0,2.0,84005,2024.0,5.0,6,3,-1
https://www.zillow.com/homedetails/2328-E-Cinder-Ln-647-Eagle-Mountain-UT-84005/442131630_zpid/,545000.0,3163.0,3.0,2.0,84005,2024.0,6.0,3,6,-1
https://www.zillow.com/community/lone-tree/439608044_zpid/,609000.0,2976.0,5.0,4.0,84005,,7.0,6,6,6
https://www.zillow.com/homedetails/5347-N-Orville-St-Eagle-Mountain-UT-84005/402473858_zpid/,589000.0,2976.0,6.0,4.0,84005,2024.0,99.0,3,6,6
https://www.zillow.com/homedetails/9777-N-Aaron-Ave-E-206-Eagle-Mountain-UT-84005/2063274495_zpid/,450000.0,2466.0,3.0,3.0,84005,2022.0,904.0,6,6,6
https://www.zillow.com/community/brylee-farms/2053357781_zpid/,538990.0,2607.0,4.0,3.0,84005,2024.0,7.0,3,6,6
https://www.zillow.com/community/parkway-fields-villages/2053091944_zpid/,432900.0,1223.0,3.0,2.0,84005,,48.0,3,6,6
https://www.zillow.com/homedetails/6574-N-Bald-Eagle-Mountain-UT-84005/351631984_zpid/,489500.0,2834.0,2.0,2.0,84005,2024.0,151.0,6,6,6
https://www.zillow.com/homedetails/5288-N-Cliffrose-Dr-E-627-Eagle-Mountain-UT-84005/441752786_zpid/,744990.0,4594.0,2.0,3.0,84005,2024.0,23.0,3,6,6
https://www.zillow.com/homedetails/3763-E-Hollow-Crest-Dr-Eagle-Mountain-UT-84005/241992428_zpid/,619900.0,2769.0,4.0,4.0,84005,2016.0,97.0,6,6,6
https://www.zillow.com/community/eagle-point-townhomes/439532841_zpid/,359990.0,1842.0,4.0,3.0,84005,2024.0,66.0,3,6,6
https://www.zillow.com/homedetails/3554-N-Finch-Ln-Eagle-Mountain-UT-84005/440223000_zpid/,524900.0,3288.0,5.0,3.0,84005,2024.0,18.0,3,6,6
https://www.zillow.com/community/brylee-farms/2053357782_zpid/,489990.0,2126.0,3.0,3.0,84005,,44.0,3,6,6
https://www.zillow.com/homedetails/4228-E-Bonne-Vista-Dr-Eagle-Mountain-UT-84005/333092402_zpid/,560000.0,3341.0,4.0,3.0,84005,2020.0,205.0,6,6,6
https://www.zillow.com/homedetails/3544-N-Finch-St-Eagle-Mountain-UT-84005/441844508_zpid/,479900.0,2620.0,4.0,3.0,84005,2024.0,18.0,6,3,-1
https://www.zillow.com/homedetails/4248-E-Tivon-Ln-Eagle-Mountain-UT-84005/333092351_zpid/,559900.0,2943.0,3.0,3.0,84005,2022.0,80.0,6,6,6
https://www.zillow.com/homedetails/3644-E-Owahee-St-502-Eagle-Mountain-UT-84005/347757597_zpid/,646990.0,3405.0,4.0,3.0,84005,2024.0,205.0,6,6,6
https://www.zillow.com/homedetails/3051-Black-Bear-Ave-N-319-Eagle-Mountain-UT-84005/441765097_zpid/,474057.0,3006.0,3.0,2.0,84005,,22.0,6,6,6
https://www.zillow.com/homedetails/5361-N-Orville-St-E-429-Eagle-Mountain-UT-84005/441896687_zpid/,548000.0,3543.0,3.0,3.0,84005,2025.0,15.0,6,6,-1
https://www.zillow.com/homedetails/5114-N-Damper-Dr-512-Eagle-Mountain-UT-84005/418921822_zpid/,499990.0,2976.0,3.0,3.0,84005,2024.0,88.0,6,6,6
https://www.zillow.com/community/parkway-fields-villages/2053091939_zpid/,449900.0,1479.0,3.0,2.0,84005,,8.0,3,6,6
https://www.zillow.com/homedetails/5375-N-Lindbergh-Ln-Eagle-Mountain-UT-84005/333092915_zpid/,545000.0,3934.0,3.0,2.0,84005,2020.0,32.0,3,6,6
https://www.zillow.com/homedetails/3696-N-Oak-Blvd-318-Eagle-Mountain-UT-84005/348841966_zpid/,449979.0,2659.0,3.0,3.0,84005,2024.0,32.0,3,6,6
https://www.zillow.com/homedetails/7581-N-Secretariat-Rd-Eagle-Mountain-UT-84005/247990214_zpid/,534500.0,2804.0,4.0,2.0,84005,2017.0,153.0,6,6,6
https://www.zillow.com/homedetails/5406-N-Sulley-Way-Eagle-Mountain-UT-84005/402473865_zpid/,601000.0,3176.0,6.0,4.0,84005,2024.0,99.0,3,6,6
https://www.zillow.com/homedetails/3371-E-Ridge-Route-Rd-APT-P3-Eagle-Mountain-UT-84005/440710406_zpid/,310000.0,1237.0,3.0,2.0,84005,2003.0,41.0,6,6,6
https://www.zillow.com/homedetails/7663-N-Decrescendo-Dr-Eagle-Mountain-UT-84005/82724084_zpid/,552000.0,3091.0,4.0,3.0,84005,2007.0,160.0,6,6,6
https://www.zillow.com/homedetails/1140-E-Springwater-Way-805-Eagle-Mountain-UT-84005/424040845_zpid/,499792.0,3352.0,4.0,3.0,84005,2024.0,86.0,3,6,6
https://www.zillow.com/homedetails/9786-N-Aaron-Ave-E-221-Eagle-Mountain-UT-84005/2063080915_zpid/,445000.0,2269.0,3.0,3.0,84005,2022.0,891.0,6,6,6
https://www.zillow.com/homedetails/6596-N-Bruin-Point-Way-Eagle-Mountain-UT-84005/441175371_zpid/,609900.0,3032.0,4.0,3.0,84005,2024.0,31.0,6,6,6
https://www.zillow.com/homedetails/1999-E-Abbey-Way-Eagle-Mountain-UT-84005/190488243_zpid/,499900.0,2446.0,3.0,3.0,84005,2018.0,90.0,6,6,6
https://www.zillow.com/homedetails/6636-N-Price-Eagle-Mountain-UT-84005/440752081_zpid/,564900.0,3253.0,4.0,3.0,84005,2024.0,40.0,6,6,6
https://www.zillow.com/homedetails/3524-N-Finch-Ln-Eagle-Mountain-UT-84005/440223003_zpid/,479900.0,2620.0,4.0,3.0,84005,2024.0,17.0,3,6,6
https://www.zillow.com/homedetails/5379-Orville-St-Eagle-Mountain-UT-84005/402473856_zpid/,631000.0,3129.0,6.0,4.0,84005,2024.0,99.0,3,6,6
https://www.zillow.com/homedetails/7747-N-Seabiscuit-Rd-W-Eagle-Mountain-UT-84005/2069218436_zpid/,599000.0,3320.0,3.0,2.0,84005,2020.0,59.0,6,6,6
https://www.zillow.com/homedetails/6628-N-Price-Peak-Eagle-Mountain-UT-84005/442148099_zpid/,533900.0,2549.0,3.0,3.0,84005,2024.0,5.0,6,3,-1
https://www.zillow.com/homedetails/5322-N-Cliffrose-Way-Eagle-Mountain-UT-84005/344027248_zpid/,714990.0,2440.0,2.0,3.0,84005,2024.0,10.0,3,6,6
https://www.zillow.com/homedetails/2367-E-Cinder-Ln-Eagle-Mountain-UT-84005/190533498_zpid/,534900.0,3244.0,3.0,2.0,84005,2024.0,102.0,3,6,6
https://www.zillow.com/homedetails/5343-N-Meadow-Lark-Ln-Lehi-UT-84043/306583147_zpid/,1150000.0,4233.0,4.0,3.0,84043,2019.0,51.0,7,6,6
https://www.zillow.com/homedetails/1868-W-Snow-Springs-Dr-Lehi-UT-84043/345269250_zpid/,565000.0,2412.0,4.0,3.0,84043,2002.0,17.0,6,4,6
https://www.zillow.com/homedetails/777-N-2670-W-Lehi-UT-84043/439713690_zpid/,1675000.0,5442.0,6.0,4.0,84043,2021.0,66.0,8,4,6
https://www.zillow.com/homedetails/2768-W-Chestnut-St-N-Lehi-UT-84043/2071361252_zpid/,629900.0,3772.0,6.0,4.0,84043,2007.0,178.0,7,6,6
https://www.zillow.com/homedetails/1722-N-3780-W-Lehi-UT-84043/306582178_zpid/,500000.0,2296.0,3.0,4.0,84043,2018.0,53.0,8,4,6
https://www.zillow.com/homedetails/3786-W-860-N-Lehi-UT-84043/439508406_zpid/,459900.0,2308.0,3.0,3.0,84043,2020.0,16.0,8,4,6
https://www.zillow.com/homedetails/1788-W-Oak-Creek-Cir-Lehi-UT-84043/2055946224_zpid/,1249000.0,3862.0,5.0,4.0,84043,2023.0,10.0,7,6,6
https://www.zillow.com/homedetails/2497-W-1350-N-Lehi-UT-84043/306584951_zpid/,1425000.0,4453.0,5.0,4.0,84043,2019.0,14.0,8,4,6
https://www.zillow.com/homedetails/3871-W-1530-N-301-Lehi-UT-84043/2055887410_zpid/,339900.0,1233.0,3.0,2.0,84043,2021.0,16.0,8,4,6
https://www.zillow.com/homedetails/5592-N-Fox-Canyon-Rd-Lehi-UT-84043/309898218_zpid/,835900.0,3926.0,3.0,2.0,84043,2021.0,58.0,7,6,6
https://www.zillow.com/homedetails/157-E-Ace-Ln-UNIT-34-Lehi-UT-84043/82705957_zpid/,470000.0,2168.0,3.0,3.0,84043,2007.0,81.0,9,6,6
https://www.zillow.com/homedetails/1347-W-425-S-5-Lehi-UT-84005/439251272_zpid/,824750.0,4259.0,4.0,3.0,84005,2024.0,74.0,5,4,6
https://www.zillow.com/homedetails/1688-N-Hampshire-Ln-Lehi-UT-84043/124719427_zpid/,875000.0,3603.0,4.0,4.0,84043,2015.0,126.0,8,4,6
https://www.zillow.com/homedetails/1112-E-Waterway-Ln-Saratoga-Springs-UT-84045/439512143_zpid/,435000.0,2207.0,3.0,3.0,84045,2021.0,8.0,8,4,6
https://www.zillow.com/homedetails/610-E-State-St-Lehi-UT-84043/63222980_zpid/,449000.0,1484.0,3.0,2.0,84043,2002.0,71.0,6,4,6
https://www.zillow.com/homedetails/1182-W-2980-N-Lehi-UT-84043/2055810968_zpid/,844900.0,3807.0,4.0,4.0,84043,2023.0,127.0,7,6,6
https://www.zillow.com/homedetails/4945-N-Vialetto-Way-Lehi-UT-84043/190545393_zpid/,2159000.0,5412.0,5.0,5.0,84043,2021.0,71.0,7,6,6
https://www.zillow.com/homedetails/954-W-Sandypark-Ln-Lehi-UT-84043/333092784_zpid/,674900.0,3852.0,4.0,4.0,84043,2020.0,131.0,7,6,6
https://www.zillow.com/homedetails/2085-N-900th-St-W-Lehi-UT-84043/55716918_zpid/,800000.0,3798.0,8.0,4.0,84043,1954.0,16.0,9,6,6
https://www.zillow.com/homedetails/3667-W-1230-N-125-Lehi-UT-84043/350181431_zpid/,501900.0,2293.0,3.0,3.0,84043,2024.0,170.0,8,4,6
https://www.zillow.com/homedetails/1357-W-950-S-Lehi-UT-84043/350566157_zpid/,1299000.0,5404.0,7.0,5.0,84043,2023.0,165.0,5,4,6
https://www.zillow.com/homedetails/434-N-Osier-Ave-Lehi-UT-84043/247990131_zpid/,1100000.0,4858.0,5.0,5.0,84043,2017.0,272.0,8,4,6
https://www.zillow.com/homedetails/1430-N-1700-W-108-Lehi-UT-84043/439490619_zpid/,1299000.0,6469.0,5.0,5.0,84043,2008.0,71.0,8,4,6
https://www.zillow.com/homedetails/1706-W-Canyon-Rim-Rd-517-Lehi-UT-84043/439489286_zpid/,949900.0,4315.0,4.0,4.0,84043,2024.0,72.0,7,6,6
https://www.zillow.com/homedetails/2677-W-Nile-Dr-S-24-Lehi-UT-84043/375466434_zpid/,519900.0,2524.0,3.0,3.0,84043,2019.0,86.0,7,6,6
https://www.zillow.com/homedetails/885-N-Hilltop-Dr-Lehi-UT-84043/440607223_zpid/,459000.0,2422.0,3.0,3.0,84043,2023.0,43.0,8,4,6
https://www.zillow.com/homedetails/1898-W-Pointe-Loop-Lehi-UT-84043/441791577_zpid/,529000.0,2151.0,5.0,3.0,84043,2004.0,28.0,6,4,6
https://www.zillow.com/homedetails/308-W-1425th-St-S-Lehi-UT-84043/117647798_zpid/,675000.0,3238.0,6.0,3.0,84043,2011.0,37.0,8,4,6
https://www.zillow.com/homedetails/5702-N-Canyon-Rim-Rd-Lehi-UT-84043/333091109_zpid/,1199000.0,6361.0,4.0,4.0,84043,2023.0,185.0,7,6,6
https://www.zillow.com/homedetails/4016-Aspen-Ridge-Way-N-304-Lehi-UT-84043/401872747_zpid/,493030.0,2282.0,3.0,3.0,84043,2024.0,105.0,6,4,6
https://www.zillow.com/homedetails/1676-W-Timp-Meadows-Dr-Lehi-UT-84043/190543044_zpid/,1150000.0,4417.0,6.0,4.0,84043,2017.0,46.0,8,4,6
https://www.zillow.com/homedetails/388-N-Regatta-Ln-Saratoga-Springs-UT-84045/405572485_zpid/,398000.0,1399.0,3.0,2.0,84045,2023.0,92.0,8,4,6
https://www.zillow.com/homedetails/235-E-Caracara-St-S-Lehi-UT-84043/349745319_zpid/,619000.0,2908.0,5.0,4.0,84043,2012.0,177.0,6,4,6
https://www.zillow.com/homedetails/1339-N-2450th-St-W-Lehi-UT-84043/116556681_zpid/,995000.0,4927.0,7.0,3.0,84043,2012.0,80.0,8,4,6
https://www.zillow.com/homedetails/1735-S-Bridle-Path-Loop-Lehi-UT-84043/79775040_zpid/,509900.0,1582.0,3.0,3.0,84043,2006.0,101.0,8,4,6
https://www.zillow.com/homedetails/6161-N-Fox-Canyon-Rd-310-Lehi-UT-84043/418873515_zpid/,1000000.0,3618.0,5.0,4.0,84043,2024.0,87.0,7,6,6
https://www.zillow.com/homedetails/2772-W-1500-N-Lehi-UT-84043/2054862438_zpid/,1209000.0,2955.0,4.0,4.0,84043,2023.0,95.0,8,4,6
https://www.zillow.com/homedetails/1627-W-Westbury-Way-UNIT-L-Lehi-UT-84043/2072622670_zpid/,335000.0,1255.0,3.0,2.0,84043,2005.0,11.0,7,6,6
https://www.zillow.com/homedetails/3910-N-Davencourt-Loop-Lehi-UT-84043/55718030_zpid/,405000.0,2000.0,2.0,2.0,84043,2000.0,112.0,7,6,6
https://www.zillow.com/homedetails/4089-W-1700-N-UNIT-618-Lehi-UT-84043/2071361040_zpid/,779900.0,3978.0,5.0,4.0,84043,2018.0,54.0,8,4,6
https://www.zillow.com/homedetails/4521-N-Solstice-Dr-Lehi-UT-84043/442068612_zpid/,2899995.0,5889.0,6.0,8.0,84043,,7.0,6,6,6
https://www.zillow.com/homedetails/1063-E-Dory-Boat-Rd-1608-Saratoga-Springs-UT-84045/370822638_zpid/,435000.0,2207.0,3.0,3.0,84045,2022.0,82.0,8,4,6
https://www.zillow.com/homedetails/4432-N-Seasons-Dr-Lehi-UT-84043/440332231_zpid/,999900.0,4613.0,4.0,3.0,84043,2021.0,52.0,6,4,6
https://www.zillow.com/homedetails/3985-W-740-N-Lehi-UT-84043/439512031_zpid/,495900.0,2440.0,4.0,4.0,84043,2020.0,19.0,8,4,6
https://www.zillow.com/homedetails/2502-W-Stonehaven-Loop-Lehi-UT-84043/65203334_zpid/,945000.0,5021.0,6.0,5.0,84043,2004.0,105.0,7,6,6
https://www.zillow.com/homedetails/1823-W-Chaco-Cir-105-Lehi-UT-84043/441892550_zpid/,1149850.0,3971.0,5.0,5.0,84043,2022.0,27.0,7,6,6
https://www.zillow.com/homedetails/2051-W-400th-St-S-Lehi-UT-84043/82716948_zpid/,740000.0,3348.0,4.0,3.0,84043,2007.0,197.0,5,4,6
https://www.zillow.com/homedetails/1816-W-Oakridge-Dr-Lehi-UT-84043/349582439_zpid/,1050000.0,5870.0,3.0,3.0,84043,2019.0,179.0,7,6,6
https://www.zillow.com/homedetails/1094-W-2980-N-Lehi-UT-84043/2055810988_zpid/,894900.0,4073.0,3.0,3.0,84043,2024.0,143.0,7,6,6
https://www.zillow.com/homedetails/4230-W-2010-N-Lehi-UT-84043/352481280_zpid/,479000.0,2210.0,3.0,3.0,84043,2022.0,135.0,8,4,6
https://www.zillow.com/homedetails/3352-N-200-W-Lehi-UT-84043/247989804_zpid/,834999.0,3465.0,5.0,3.0,84043,2018.0,86.0,9,6,6
https://www.zillow.com/homedetails/2082-W-Wild-Rose-Ct-Lehi-UT-84043/89198250_zpid/,1925000.0,7197.0,6.0,7.0,84043,2008.0,53.0,7,6,6
https://www.zillow.com/homedetails/2663-W-Farmhouse-Ln-Lehi-UT-84043/2060307875_zpid/,1644900.0,4886.0,5.0,4.0,84043,2024.0,31.0,8,4,6
https://www.zillow.com/homedetails/1148-W-2980-N-Lehi-UT-84043/2055810959_zpid/,964900.0,4320.0,6.0,4.0,84043,2024.0,290.0,7,6,6
https://www.zillow.com/homedetails/4413-N-Chestnut-Oak-Dr-Lehi-UT-84043/79774196_zpid/,630500.0,2722.0,6.0,3.0,84043,2006.0,88.0,7,6,6
https://www.zillow.com/homedetails/4901-N-Eagle-Nest-Ln-Lehi-UT-84043/190447754_zpid/,965000.0,3883.0,6.0,5.0,84043,2019.0,64.0,7,6,6
https://www.zillow.com/homedetails/4521-N-Solstice-Dr-305-Lehi-UT-84043/440586730_zpid/,2899995.0,5889.0,6.0,8.0,84043,2022.0,44.0,7,6,6
https://www.zillow.com/homedetails/3958-W-Harmony-Dr-Lehi-UT-84043/416419458_zpid/,499900.0,2395.0,4.0,4.0,84043,2023.0,88.0,8,4,6
https://www.zillow.com/homedetails/1876-W-Oak-Wood-Cir-Lehi-UT-84043/333091180_zpid/,2190000.0,6237.0,6.0,5.0,84043,2023.0,9.0,7,6,6
https://www.zillow.com/homedetails/647-W-1330-S-Lehi-UT-84043/350302762_zpid/,1290000.0,5904.0,3.0,3.0,84043,2023.0,246.0,8,4,6
https://www.zillow.com/homedetails/392-N-Bouy-Ln-Saratoga-Springs-UT-84045/347977689_zpid/,389900.0,1352.0,3.0,2.0,84045,2022.0,73.0,8,4,6
https://www.zillow.com/homedetails/2960-N-1080-W-Lehi-UT-84043/2053900300_zpid/,984900.0,4620.0,5.0,4.0,84043,2024.0,226.0,7,6,6
https://www.zillow.com/homedetails/1424-N-West-Rim-Dr-602-Lehi-UT-84043/351538398_zpid/,717900.0,3379.0,4.0,3.0,84043,2024.0,151.0,6,4,6
https://www.zillow.com/homedetails/1239-N-2550-W-Lehi-UT-84043/309898462_zpid/,1674900.0,5714.0,5.0,4.0,84043,2022.0,50.0,8,4,6
https://www.zillow.com/homedetails/1077-E-Waterway-Ln-Saratoga-Springs-UT-84045/351804128_zpid/,445000.0,2019.0,4.0,3.0,84045,2021.0,158.0,8,4,6
https://www.zillow.com/homedetails/279-N-Pier-Ln-Saratoga-Springs-UT-84045/2054016101_zpid/,498000.0,2247.0,5.0,3.0,84045,2021.0,22.0,8,4,6
https://www.zillow.com/community/northshore/342770304_zpid/,392990.0,1399.0,3.0,2.0,84045,,16.0,8,4,6
